"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"55",0.0051058094901496,0.0184877346523254,0.0408587774276732,0.00423627856779124,0.052381997603326,0.0492810690003096,0.0220695014263589,0.0508418232746839,0.0484898399903893,0.0363755401056512
"56",0.00507023918618414,0.0183697268536748,0.0406959130798933,0.00418905963940005,0.0521411779620093,0.0489771718136397,0.0218790121785235,0.0506041541458055,0.0483029538760046,0.0362097001472294
"57",0.00503495673298961,0.0182526050184821,0.0405339675022088,0.00414247607738765,0.0519018445417631,0.0486756006544166,0.0216905134851216,0.0503679625896286,0.0481171185353735,0.0360448545224163
"58",0.00499995650261502,0.0181363522154018,0.0403729232910501,0.00409651085236295,0.0516639690763771,0.048376309477639,0.0215039599898958,0.0501332205370217,0.0479323139454617,0.0358809845654948
"59",0.00496523306682218,0.018020952123599,0.0402127637102549,0.00405114752095725,0.0514275243625425,0.0480792538928888,0.0213193078972042,0.049899900972863,0.0477485208507765,0.0357180723181842
"60",0.00493078127034683,0.017906389259343,0.0400534729443231,0.00400637041009084,0.0511924846596469,0.0477843917690822,0.0211365155034368,0.0496679783324597,0.0475657210542405,0.0355561007974833
"61",0.00489659630418137,0.0177926492026779,0.0398950363517721,0.00396216480129885,0.0509588260897012,0.0474916838394377,0.0209555437287136,0.0494374288980202,0.0473838977081451,0.0353950542635959
"62",0.00486267377800752,0.0176797188214519,0.0397374407155267,0.00391851711289837,0.0507265270326177,0.0472010942994751,0.020776356642297,0.0492082311905873,0.047203035601672,0.0352349184847342
"63",0.00482900976930765,0.0175675864232464,0.0395806744127396,0.00387541502306117,0.0504955683942664,0.0469125912123179,0.0205989218183836,0.0489803662357922,0.047023121355957,0.0350756809167157
"64",0.0047956008132554,0.0174562417241741,0.0394247273799257,0.00383284744274487,0.0502659335513971,0.0466261464249951,0.0204232102607709,0.0487538175092609,0.0468441433839916,0.0349173306661218
"65",0.00476244386928819,0.0173456757455946,0.0392695909975514,0.00379080442954099,0.0500376081693884,0.0463417352921388,0.0202491961579477,0.0485285707559217,0.0466660917580588,0.0347598583682891
"66",0.00472953628683558,0.0172358807082079,0.0391152579716766,0.0037492770993866,0.0498105800153584,0.046059336392718,0.0200768566319554,0.0483046138047215,0.0464889580738063,0.0346032560621602
"67",0.00469687577109334,0.0171268499262739,0.0389617222157609,0.00370825753837409,0.0495848387715064,0.0457789312471393,0.0199061714876116,0.0480819363835791,0.0463127353144373,0.03444751706534
"68",0.0046644603488361,0.0170185777019893,0.038808978732618,0.00366773871471975,0.0493603758487232,0.0455005040346668,0.0197371229620827,0.0478605299345746,0.0461374177151373,0.0342926358492739
"69",0.00463228833425743,0.0169110592198968,0.0386570234964115,0.00362771439074845,0.0491371842002568,0.045224041311083,0.0195696954745701,0.0476403874292399,0.0459630006275412,0.0341386079145149
"70",0.00460035829485854,0.0168042904414954,0.0385058533348918,0.00358817903505936,0.0489152581357457,0.0449495317267452,0.0194038753764657,0.0474215031841654,0.0457894803844286,0.0339854296661923
"71",0.00456866901734833,0.0166982679998545,0.0383554658116024,0.00354912773471137,0.0486945931352219,0.0446769657447498,0.019239650701534,0.0472038726766169,0.0456168541644491,0.0338330982894989
"72",0.00453721947358319,0.0165929890943451,0.0382058591082673,0.00351055610750096,0.0484751856633815,0.0444063353593667,0.0190770109163965,0.04698749236039,0.0454451198569952,0.0336816116253218
"73",0.00450600878650657,0.0164884513854074,0.0380570319071415,0.00347246021427746,0.0482570329838345,0.0441376338145922,0.0189159466710783,0.0467723594816554,0.0452742759270985,0.0335309680458921
"74",0.00447503619612989,0.016384652889391,0.037908983273527,0.00343483647134172,0.0480401329735685,0.0438708553228839,0.0187564495497681,0.0465584718950232,0.0451043212804383,0.0333811663305418
"75",0.00444430102550577,0.0162815918734159,0.0377617125382467,0.00339768156285836,0.0478244839373826,0.043605994783968,0.0185985118216644,0.0463458278795651,0.0449352551283783,0.0332322055414792
"76",0.00441380264671735,0.0161792667502689,0.0376152191801826,0.0033609923532868,0.0476100844224165,0.0433430475037439,0.0184421261918228,0.0461344259549224,0.0447670768530225,0.0330840848995842
"77",0.00438354044687284,0.016077675973298,0.0374695027088121,0.00332476579987851,0.047396933032657,0.0430820089131456,0.0182872855521236,0.0459242646974273,0.0445997858722994,0.0329368036602339
"78",0.00435351379410088,0.0159768179313341,0.037324562546769,0.00328899886511334,0.047185028243502,0.0428228742871719,0.018133982732237,0.0457153425562496,0.0444333815050456,0.0327903609891345
"79",0.00432372200353542,0.0158766908435721,0.0371803979123385,0.00325368842919919,0.0469743682162549,0.0425656384636807,0.0179822102505334,0.0455076576694761,0.0442678628360733,0.0326447558381029
"80",0.00429416430330258,0.0157772926544457,0.037037007701994,0.00321883120251418,0.0467649506125842,0.0423102955622715,0.0178319600649944,0.0453012076801733,0.0441032285811934,0.0324999868208686
"81",0.00426483980049272,0.0156786209284665,0.0368943903728281,0.00318442363805233,0.0465567724089528,0.042056838703062,0.0176832233240256,0.0450959895524067,0.0439394769521986,0.0323560520887836
"82",0.0042357474475224,0.0155806727462592,0.0367525438263854,0.00315046184485686,0.0463498297131331,0.0418052597285964,0.0175359901201418,0.0448919993893266,0.0437766055234335,0.0322129492079997
"83",0.00420688601909709,0.015483444633427,0.0366114653292655,0.00311694152838812,0.0461441176387992,0.0415555490135339,0.0173902493208065,0.0446892323088387,0.0436146111405752,0.0320706750755123
"84",0.00417825411610722,0.0153869325726867,0.0364711515272137,0.00308385799925556,0.0459396303274457,0.0413076954967847,0.0172459885952393,0.0444876824652987,0.0434534899368174,0.031929225933921
"85",0.00414985018010835,0.0152911320488111,0.0363315984959319,0.00305120620886002,0.0457363610282756,0.0410616868012639,0.0171031945182946,0.0442873431287273,0.0432932373912622,0.0317885974250115
"86",0.00412167250820433,0.0151960380947724,0.0361928017933117,0.00301898078602835,0.0455343021802816,0.0408175093568904,0.0169618526772633,0.0440882067661368,0.0431338483888885,0.0316487846448435
"87",0.00409371926790132,0.0151016453378272,0.036054756511558,0.00298717607364038,0.045333445494193,0.0405751485234092,0.0168219477785144,0.0438902651227366,0.042975317280437,0.0315097821986939
"88",0.00406598851195022,0.0150079480455331,0.0359174573292454,0.00295578616514276,0.0451337820342763,0.0403345887130742,0.0166834637539648,0.0436935093030551,0.0428176379422105,0.0313715842559538
"89",0.00403847819317647,0.0149149401717702,0.0357808985633741,0.00292480494114122,0.0449353023001724,0.0400958135132698,0.0165463838675839,0.0434979298520099,0.0426608038358591,0.0312341846050139
"90",0.00401118617929055,0.0148226154026415,0.0356450742213095,0.00289422610584644,0.0447379963085442,0.039858805808908,0.0164106908216584,0.0433035168358404,0.0425048080680549,0.0310975767080451
"91",0.00398411026769386,0.0147309672024283,0.035509978052755,0.00286404322360863,0.0445418536747384,0.039623547904873,0.0162763668631281,0.0431102599230692,0.0423496434501685,0.0309617537557698
"92",0.00395724820027605,0.014639988859451,0.0353756036016314,0.00283424975534841,0.0443468636943811,0.0393900216483027,0.016143393889759,0.0429181484653321,0.042195302557896,0.0308267087221963
"93",0.00393059767819787,0.014549673531931,0.0352419442579665,0.00280483909502061,0.0441530154248851,0.0391582085508047,0.0160117535563251,0.0427271715782029,0.0420417777908276,0.0306924344193079
"94",0.0039041563766719,0.0144600142938385,0.0351089933097452,0.00277580460605603,0.0439602977669879,0.0389280899107093,0.0158814273807268,0.0425373182219865,0.0418890614320382,0.0305589235517504
"95",0.00387792195973994,0.0143710041807077,0.0349767439947362,0.00274713965778074,0.0437686995462114,0.0386996469351443,0.0157523968500698,0.0423485772824554,0.0417371457075937,0.0304261687714698
"96",0.00385189209505081,0.0142826362354705,0.0348451895523519,0.00271883766187859,0.0435782095943586,0.0384728608622524,0.0156246435268294,0.0421609376516346,0.0415860228461416,0.0302941627323932
"97",0.00382606446862692,0.0141949035542606,0.0347143232754435,0.00269089210879463,0.0433888168309426,0.0382477130832914,0.0154981491548615,0.0419743883084993,0.0414356851383889,0.0301628981450399
"98",0.00380043679964604,0.0141077993322401,0.0345841385621336,0.00266329660420336,0.0432005103446882,0.0380241852647515,0.0153728957655687,0.0417889183997583,0.0412861249966714,0.030032367831203
"99",0.00377500685521209,0.0140213169094163,0.034454628967669,0.00263604490544577,0.0430132794749742,0.0378022594705502,0.0152488657839909,0.0416045173205678,0.041137335014477,0.0299025647785662
"100",0.00374977246514316,0.0139354498165022,0.0343257882562633,0.00260913095801404,0.0428271138933845,0.0375819182842628,0.0151260421350341,0.0414211747953704,0.0409893080260254,0.0297734821954206
"101",0.00372473153675223,0.0138501918207484,0.0341976104529469,0.00258254893202671,0.0426420036851839,0.0373631449312809,0.0150044083496313,0.0412388809586354,0.0408420371658295,0.0296451135653107
"102",0.00369988206946667,0.0137655369712777,0.034070089894854,0.0025562932583002,0.0424579394299324,0.037145923399716,0.0148839486697527,0.0410576264347683,0.0406955159275799,0.0295174527011111
"103",0.00367522216466098,0.0136814796295628,0.033943221265448,0.00253035865255121,0.0422749122554351,0.0369302385215452,0.0147646481190361,0.0408774023915781,0.0405497382034897,0.0293904937811993
"104",0.00365075002336734,0.0135980144622414,0.0338169995856773,0.00250474010949799,0.0420929138241768,0.0367160759533024,0.0146464924861524,0.0406982005269061,0.0404046982740556,0.0292642313403227
"105",0.00362646393922286,0.0135151364191249,0.0336914201881454,0.00247943288513569,0.0419119362932678,0.0365034221172283,0.0145294682739609,0.0405200130289267,0.040260390778369,0.0291386602426808
"106",0.00360236229121773,0.0134328407106397,0.0335664786906174,0.00245443247855719,0.0417319722732948,0.0362922641408835,0.0144135626472668,0.0403428325354505,0.0401168106836256,0.0290137756542742
"107",0.00357844353648235,0.0133511227853208,0.0334421709696223,0.00242973461380407,0.041553014787297,0.0360825897969132,0.0142987633807781,0.040166652093315,0.039973953254751,0.0288895730153403
"108",0.00355470620305969,0.0132699783073144,0.0333184931340332,0.00240533522177542,0.0413750572297977,0.0358743874428542,0.0141850588070718,0.0399914651178003,0.0398318140240094,0.0287660480128155
"109",0.0035311488826964,0.0131894031338965,0.0331954414986766,0.00238123042210038,0.0411980933257933,0.0356676459609734,0.0140724377645724,0.0398172653520629,0.0396903887606323,0.0286431965527783
"110",0.00350777022363782,0.0131093932930484,0.0330730125580053,0.0023574165050989,0.0410221170898789,0.0354623546982424,0.0139608895457284,0.0396440468266624,0.0395496734405327,0.0285210147329817
"111",0.00348456892342331,0.0130299449609813,0.0329512029597096,0.00233388991368392,0.0408471227852999,0.0352585034062325,0.0138504038450298,0.0394718038190114,0.0394096642159568,0.0283994988153333
"112",0.00346154372169789,0.0129510544397478,0.0328300094784221,0.00231064722536072,0.0406731048830952,0.0350560821811517,0.0137409707072622,0.0393005308129768,0.0392703573852101,0.0282786451984508
"113",0.00343869339301201,0.0128727181348097,0.0327094289893768,0.00228768513417349,0.040500058021245,0.034855081403875,0.0136325804756578,0.0391302224583726,0.039131749362366,0.0281584503901718
"114",0.00341601673963964,0.0127949325326469,0.032589458442119,0.00226500043269718,0.0403279769638016,0.0346554916799881,0.0135252237401368,0.0389608735305732,0.0389938366470109,0.0280389109801375
"115",0.00339351258438966,0.0127176941783574,0.0324700948341868,0.0022425899940356,0.0401568565600779,0.0344573037798874,0.0134188912855833,0.0387924788900702,0.0388566157939654,0.0279200236123282
"116",0.00337117976341584,0.0126409996532562,0.0323513351847943,0.00222045075381365,0.0399866917037918,0.0342605085788158,0.0133135740400622,0.0386250334420388,0.0387200833830176,0.0278017849576096
"117",0.0033490171190429,0.0125648455525065,0.0322331765085626,0.00219857969220102,0.0398174772922555,0.0340650969970156,0.0132092630231577,0.038458532095951,0.0385842359886878,0.0276841916863244
"118",0.00332702349256881,0.0124892284627019,0.0321156157891864,0.00217697381590458,0.0396492081855188,0.0338710599397597,0.0131059492942002,0.038292969725113,0.038449070149925,0.0275672404408049
"119",0.00330519771709024,0.0124141449394847,0.0319986499531151,0.0021556301401944,0.0394818791655287,0.0336783882374711,0.0130036239006004,0.0381283411262661,0.0383145823398528,0.0274509278079562
"120",0.00328353861030645,0.0123395914851282,0.0318822758432397,0.00213454567090761,0.0393154848952655,0.0334870725857287,0.0129022778260802,0.0379646409791057,0.0381807689354754,0.0273352502917568
"121",0.00326204496733146,0.0122655645261447,0.031766490192551,0.00211371738646225,0.0391500198778658,0.0332971034853864,0.0128019019389552,0.0378018638058368,0.0380476261873721,0.0272202042858152
"122",0.00324071555359701,0.0121920603911366,0.0316512895981539,0.00209314222007803,0.0389854784162746,0.0331084711832815,0.012702486941044,0.0376400039312278,0.0379151501898098,0.0271057860462296
"123",0.00321954910027693,0.0121190752966693,0.0315366705052035,0.00207281704785669,0.0388218545880112,0.0329211656343895,0.0126040233339957,0.0374790554576148,0.0377833368622658,0.0269919916747019
"124",0.003198544306129,0.0120466053533233,0.0314226292159202,0.0020527386916883,0.0386591422581936,0.0327351765177137,0.0125065014298834,0.0373190122776874,0.0376521819598636,0.0268788171274615
"125",0.0031776998418407,0.0119746465797316,0.0313091619085194,0.00203290392797994,0.038497335107569,0.0325504932734496,0.0124099113791745,0.0371598681021641,0.0375216810951899,0.0267662582343795
"126",0.0031570143544973,0.0119031949169047,0.0311962646565073,0.00201330949664035,0.0383364266612021,0.0323671051409813,0.0123142431994145,0.0370016164880619,0.0373918297605821,0.0266543107184765
"127",0.00313648647201867,0.0118322462425461,0.031083933447948,0.00199395211003184,0.0381764103170767,0.0321850011967651,0.0122194868038055,0.0368442508668893,0.0372626233503355,0.0265429702153989
"128",0.00311611480760701,0.0117617963853432,0.030972164204712,0.001974828461908,0.0380172793746542,0.0320041703922448,0.0121256320298397,0.0366877645728406,0.037134057182923,0.0264322322928629
"129",0.00309589796419351,0.0116918411392893,0.0308609528017522,0.00195593523640141,0.0378590270634994,0.0318246015917306,0.0120326686679137,0.0365321508710077,0.0370061265232328,0.0263220924701432
"130",0.00307583453887088,0.0116223762779261,0.0307502950862966,0.00193726911691774,0.037701646571789,0.0316462836102089,0.0119405864898391,0.0363774029854839,0.0368788266047164,0.0262125462374794
"131",0.00305592312733841,0.011553397568666,0.0306401868971286,0.00191882679513261,0.0375451310749068,0.031469205251235,0.0118493752774737,0.0362235141275796,0.0367521526516164,0.0261035890755407
"132",0.00303616232833576,0.0114849007870469,0.0305306240837828,0.00190060497990398,0.0373894737639637,0.0312933553447465,0.0117590248512744,0.0360704775239324,0.0366260999011313,0.0259952164748364
"133",0.00301655074808229,0.0114168817310142,0.0304216025257803,0.0018826004062237,0.037234667874336,0.0311187227848757,0.01166952509884,0.0359182864446697,0.0365006636256067,0.0258874239551616
"134",0.00299708700471041,0.011349336235195,0.0303131181518561,0.00186480984417951,0.0370807067142333,0.0309452965678036,0.0115808660035152,0.0357669342315416,0.0363758391547095,0.0257802070850148
"135",0.00297776973270625,0.011282260185174,0.0302051669591795,0.00184723010788254,0.0369275836932011,0.0307730658295537,0.0114930376729357,0.0356164143260737,0.0362516218976111,0.025673561501029
"136",0.00295859758734554,0.0112156495317746,0.0300977450325953,0.00182985806444056,0.0367752923507013,0.0306020198838842,0.0114060303676352,0.0354667202977267,0.0361280073651927,0.0255674829274183
"137",0.00293956924913538,0.0111495003053419,0.0299908485638612,0.00181269064289864,0.0366238263846752,0.0304321482601072,0.0113198345296248,0.0353178458720594,0.0360049911922269,0.0254619671954079
"138",0.00292068342825184,0.0110838086300254,0.0298844738708848,0.00179572484321226,0.0364731796800767,0.0302634407409221,0.011234440810996,0.0351697849588719,0.035882569159583,0.0253570102626819
"139",0.00290193886898998,0.0110185707380957,0.0297786174170014,0.00177895774522508,0.0363233463375199,0.030095887400402,0.0111498401025825,0.0350225316804632,0.0357607372164724,0.0252526082328639
"140",0.00288333435420521,0.0109537829842266,0.0296732758302288,0.00176238651762413,0.0361743207018317,0.0299294786418296,0.0110660235625732,0.0348760803997705,0.0356394915026552,0.0251487573749658
"141",0.00286486870976895,0.0108894418598365,0.0295684459225751,0.00174600842695326,0.0360260973907282,0.0297642052356752,0.0109829826452261,0.0347304257486586,0.0355188283707211,0.0250454541428995
"142",0.00284654080893712,0.0108255440071407,0.0294641247089337,0.00172982084643853,0.0358786713228853,0.029600058356884,0.0109007091290388,0.0345855626555989,0.0353987444079028,0.0249426951945944
"143",0.00282834957456878,0.0107620862261664,0.0293603094158402,0.00171382126077385,0.0357320377312278,0.0294370296034265,0.0108191951315787,0.0344414863588061,0.0352792364461336,0.0248404774009849
"144",0.0028102939758583,0.010699065463882,0.0292569974643386,0.00169800726059488,0.0355861921386571,0.0292751109674573,0.0107384330903231,0.0342981923824089,0.0351603015422148,0.0247387978293131
"145",0.00279237302292643,0.0106364787962846,0.0291541864427065,0.00168237653289405,0.0354411303189792,0.0291142947878097,0.010658415730165,0.0341556764980614,0.035041936946238,0.0246376537163269
"146",0.00277458576131159,0.010574323410218,0.0290518740787817,0.00166692685127955,0.0352968482572859,0.0289545737017415,0.010579136030364,0.0340139346859964,0.0349241400695403,0.0245370424410649
"147",0.00275693126648557,0.0105125965852215,0.0289500582123006,0.00165165606626296,0.035153342110336,0.0287959405967695,0.0105005871916332,0.0338729630961169,0.0348069084527052,0.0244369614976904
"148",0.00273940863835537,0.0104512956753607,0.0288487367672731,0.00163656209553971,0.0350106081669954,0.0286383885625047,0.0104227626031131,0.0337327580091209,0.0346902397335583,0.0243374084683286
"149",0.00272201699577616,0.0103904180910752,0.0287479077243032,0.00162164291426829,0.0348686428086362,0.0284819108424582,0.0103456558094431,0.03359331579756,0.034574131615152,0.024238380995871
"150",0.00270475547106049,0.0103299612810415,0.0286475690930095,0.00160689654538421,0.0347274424695732,0.0283265007859768,0.010269260477859,0.0334546328870101,0.0344585818338109,0.0241398767568615
"151",0.00268762320449338,0.010269922714022,0.0285477188843435,0.00159232104988233,0.0345870035975167,0.0281721518000297,0.0101935703652456,0.0333167057171686,0.0343435881271203,0.0240418934342975
